ID,FINAL_TYPE,KIC,KIC_STATUS,NEW DETECTION,NAME,GAIA_ID,DEMARCHI2007_ID,DEMARCHI2007_VARTYPE,DEMARCHI2007_MEMBER,VARIABILITY_TYPE,MEMBER,CMD,PERIOD,Peph,Q_PHASED,PHASED_LC,FT,COORDINATES,RA,DEC,DIST,P0eph,T0eph,LINK,SOURCEID,FREQUENCY,PMRA,PMRAERR,PMDEC,PMDECERR,PLX,PLXERR,zero_point_plx,GMAG,BP_RP,J_M,H_M,K_M,B,BERR,V,VERR,I,IERR,g,gerr,r,rerr,i,ierr,z,zerr,y,yerr,USED_SPEC,Teff,logg,Rv,Fe/H,proj_ref_astroserver,HECTOSPEC,ESO,LAMOST,SDSS,APOGEE,INT,XT_LINK,XT_Teff,XT_Tefferr,XT_logg,XT_loggerr,XT_Rv,XT_Rverr,[M/H],XT_class,WOCS_LIX,CLASS,RV,RVERR,TEFF,RV_APG,RVSCT_APG,TEFF_APG,T_HYDRA,RV_HYDRA,RV_HYDRA_ER,RV_WIYN,VRAD,VRAD_ER,RV_PROB,P5D-PM-POS-PLX,P4D-PM-POS,P3D-PM-PLX,P5D-NF,P4D-NF,P3D-NF,MEMBER_STATUS,PROB_GAUDIN,P5D-PM-POS-PLX,TYPE_SACHS,POPULATION_STUDY_SACHS,VSTAR_SACHS,SACHS_NOTES,OTHER_ID,REF_SACHS
122,Rotational,,nokic,new detection,Gaia EDR3 2051294148851985536,Gaia EDR3 2051294148851985536,,,,rotating,cluster,MS,9.658113,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_122.png,https://drive.google.com/file/d/1KwOqbDrD7OL_IsarMm4NcyfyekFOxz5b/view?usp=sharing,https://drive.google.com/file/d/1w6ZzRNVuhYYV92y9ZZRfoMUMNkesFw4a/view?usp=sharing,19:20:48.40 +37:49:32.4,290.2016667,37.82566667,3.44,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.20166666666665%2037.825666666666656,2051294148851985536,0.1035398944,-0.3423019469,0.5649639,-2.596010793,0.6036954,0.2017055235,0.511005,-0.043178,20.396646,1.6038494,null,null,null,22.405,0.0111,21.107,0.0038,19.343,0.0019,21.7638,0.153306,20.5786,0.049714,19.9978,0.035603,19.7769,0.037833,19.437,0.117738,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,0.8846571202,0.7784454781,0.904549388,cluster,,0,,,,binarity,,
123,Rotational,2569767,nodata,new detection,Gaia EDR3 2051294148857020160,Gaia EDR3 2051294148857020160,,,,rotating,cluster,MSTO,2.404836,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_123.png,https://drive.google.com/file/d/1M--r8o5ma7YvN2uMH-2b111140-hQBDW/view?usp=sharing,https://drive.google.com/file/d/1obQGOqyYVZr8lyfbwzz2zrI9_3LU5DfZ/view?usp=sharing,19:20:49.75 +37:49:37.6,290.2072917,37.82711111,3.42,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.20729166666666%2037.82711111111111,2051294148857020160,0.4158287717,-0.3459280308,0.05671843,-2.252570878,0.06872212,0.0691066812,0.057088677,-0.027021,17.322617,1.0595284,15.869,15.613,15.435,18.402,0.002,17.542,0.0007,16.588,0.0006,17.7756,0.007144,17.2519,0.012952,17.0375,0.005976,16.9404,0.004476,16.9104,0.010468,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.9983596516,,0.9727624648,0.9498909262,0.9804189461,cluster,1,0,,,,,,
124,Binary,2569676,nodata,new detection,Gaia EDR3 2051294148857016192,Gaia EDR3 2051294148857016192,,,,binary,cluster,MS,0.2684666193,0.2684666193,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_124.png,https://drive.google.com/file/d/1ePYWUKNBoqf5ig9MWLEozFzvPIVOtWDR/view?usp=sharing,https://drive.google.com/file/d/19ZHdxOSMEeXcNRP_8yucqhXqIbihKDTv/view?usp=sharing,19:20:47.64 +37:49:54.3,290.1985,37.83175,3.85,0.268466619(12),2454964.6040(9),http://aladin.u-strasbg.fr/AladinLite/?target=290.1985%2037.83175,2051294148857016192,3.724857871,-0.4991534438,0.08583262,-2.33842998,0.10440105,0.08217717139,0.086559854,-0.023669,18.036957,1.1608868,16.713,16.252,16.912,19.208,0.0155,18.297,0.0035,17.308,0.0051,18.6557,0.005301,18.0269,0.006661,17.7817,0.004552,17.6819,0.007349,17.5822,0.008396,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,-7.69316,6.05895,6500,,,,,,,nan,,0.9983367383,,0.9714726579,0.9517233966,0.9770727056,cluster,,0,,,,,,WUMa W type - tough O-C
125,Rotational,,nokic,new detection,Gaia EDR3 2051294664251895808,Gaia EDR3 2051294664251895808,,,,rotating,?,below MS,4.899372,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_125.png,https://drive.google.com/file/d/1xHsNojSDpDmBJFiVtTw-1q2ktefj_Ntp/view?usp=sharing,https://drive.google.com/file/d/1REKDiFvUkeH95JdZ6VCSVwA18LrF4v4u/view?usp=sharing,19:20:57.71 +37:51:21.5,290.2404583,37.85597222,5.19,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2404583333333%2037.85597222222222,2051294664251895808,0.2041077918,nan,nan,nan,nan,nan,nan,,21.162739,1.2103672,null,null,null,22.206,0.4657,21.886,0.0427,19.968,0.0421,22.2124,0.157857,21.249,0.026799,20.608,0.079001,20.3106,0.076803,19.9693,0.043421,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,,,,?,,0,,,,Not in any catalogue,,
126,Rotational,2570154,nodata,new detection,2MASSJ19205906+3751244,Gaia EDR3 2051293908333956352,,,,rotating,field,?,6.385618,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_126.png,https://drive.google.com/file/d/1gpDy6ROJCdaqr68-Hbmoo3PZWC42N-Hb/view?usp=sharing,https://drive.google.com/file/d/1AESlq_0ixjq5hzcgQB2yEUqoi4-od4ad/view?usp=sharing,19:20:59.06 +37:51:24.5,290.2460833,37.85680556,5.33,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.24608333333333%2037.856805555555546,2051293908333956352,0.1566019139,2.652174125,0.09828764,1.119667703,0.17842045,1.251032208,0.11360531,-0.040402,18.170513,nan,15.376,14.801,14.68,20.796,0.0422,19.197,0.0139,16.918,0.0049,18.4095,0.006829,17.6449,0.007283,17.1261,0.024757,16.7538,0.023596,16.7918,0.013858,HECTOSPEC,5010(70),4.134(27),-63(2),-0.535(0.091),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/CD7RVK_316_XZR329_ID126_099_7_4_1_55_13_188_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,-43.26600214,1.416918097,4134.075,nan,nan,nan,,,,,-43.26600214,1.416918097,1.00,,1.29E-134,,5.39E-173,2.61E-91,1.05E-176,field,,0,,,,,,
127,Rotational,2570258,nodata,,2MASSJ19210189+3751447,Gaia EDR3 2051293942698672000,01478_3,RO1,nm,rotating,field,RGB,7.404293,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_127.png,https://drive.google.com/file/d/1guKy8Qql17AOwvWFllvf7kQ7EPS_OtLX/view?usp=sharing,https://drive.google.com/file/d/1aVaHEKfzo3pX7m2EpoNrn2Slhp8rX1Qp/view?usp=sharing,19:21:01.90 +37:51:44.8,290.2579167,37.86244444,5.88,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2579166666667%2037.862444444444435,2051293942698672000,0.1350567839,-3.98618217,0.09357607,-10.5895724,0.109961405,0.5152915642,0.092629,-0.027156,16.8523,1.2473812,15.269,14.799,14.757,18.154,0.002,17.139,0.0017,16.01,0.0022,20.6322,0.059311,19.6369,0.024315,19.2974,0.015237,19.1612,0.008971,18.9904,0.021439,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0,0.00E+00,0.00E+00,0,0,0,field,,0,,,,beating of 80 days,,
128,Rotational,2570313,nodata,new detection,2MASSJ19210333+3752079,Gaia EDR3 2051293942698685056,,,,rotating,field,below RGB,1.386449,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_128.png,https://drive.google.com/file/d/1UVODx-sphY_FRcuFJmec07A4ofhP2uBw/view?usp=sharing,https://drive.google.com/file/d/1torhwNbFQF0CrxpTyyAr4yg9gAExE4sU/view?usp=sharing,19:21:03.31 +37:52:07.6,290.2637917,37.86877778,6.37,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2637916666667%2037.86877777777778,2051293942698685056,0.7212670643,-0.1725094971,0.24777526,-12.39230403,0.30033076,0.3478802613,0.24267088,-0.027695,19.449099,2.092434,16.949,16.353,15.55,21.881,0.0747,20.367,0.0107,18.203,0.0035,21.0376,0.035675,19.7009,0.006334,18.8369,0.014041,18.4068,0.00708,18.197,0.011807,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,-47.9673,0.080263,4500,,,,,,,nan,,,,0,0,0,field,,0,,,,,,
129,Binary,2570480,nodata,,Gaia EDR3 2051295351447975168,Gaia EDR3 2051295351447975168,00331_3,EB,m?,active eclipsing,cluster,MS,0.7343330053,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_129.png,https://drive.google.com/file/d/1IcS5Eb5zHWCSG8HNIQusUSXgEbfzIx3c/view?usp=sharing,https://drive.google.com/file/d/14TDuzIc3nK3JQqxY00pYNDqR8CavC7T8/view?usp=sharing,19:21:08.54 +37:51:51.5,290.2855833,37.86430556,6.78,0.7349394(16),2454964.9628(18),http://aladin.u-strasbg.fr/AladinLite/?target=290.2855833333333%2037.864305555555546,2051295351447975168,1.36178,-0.5637098832,0.21772692,-2.670429837,0.26583526,0.5125005481,0.21521236,-0.019885,19.340206,1.5521374,null,null,null,20.851,0.0154,19.738,0.0241,18.314,0.0047,19.3026,0.010868,18.6609,0.007115,18.3892,0.006892,18.2486,0.007871,18.1108,0.009952,ESO,6330(120),3.75(12),545.6,0.809(0.337),https://astroserver.org/tracking/E2WRQ5.php,,https://xtgrid.astroserver.org/HUXYDL_102_E2WRQ5_129_ADP_2019-04-30T11_22_50_694_trim_dat.php?ref=E2WRQ5,,,,,,,,,,,,,,,,nan,nan,nan,-47.9673,0.080263,4500,,,,,,,nan,0.01473911841,0.9499751506,0.01022283879,0.05773715009,0.8273925131,0.04439626845,cluster,,0.01473911841,,,,Eclipses observed,,
130,Binary,2570460,nodata,,Gaia EDR3 2051295454527201792,Gaia EDR3 2051295454527201792,00436_3,RO2,m,binary,field,MS,0.2659908537,0.2659878987,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_130.png,https://drive.google.com/file/d/11RAUahUoVDYCc15YY5fGoWRcRUCkaHvt/view?usp=sharing,https://drive.google.com/file/d/12uAASHmOf9Ej7a3sPxLzAgqxnd0NcdkW/view?usp=sharing,19:21:07.94 +37:52:43.1,290.2830833,37.87863889,7.43,0.2659879(15),2454964.61531(47),http://aladin.u-strasbg.fr/AladinLite/?target=290.2830833333333%2037.87863888888889,2051295454527201792,3.759527765,-3.789849775,0.13869351,-2.433877401,0.17677124,0.3501937726,0.14318942,-0.018569,18.688644,1.1655979,null,null,null,nan,nan,19.017,0.0203,17.889,0.0118,19.3026,0.010868,18.6609,0.007115,18.3892,0.006892,18.2486,0.007871,18.1108,0.009952,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,-47.9673,0.080263,4500,,,,,,,nan,5.08E-167,4.59E-128,6.14E-168,6.41E-126,1.61E-116,1.35E-121,field,,5.08E-167,,,,,,WUMa W type - tough O-C
131,Rotational,2570555,nodata,new detection,2MASSJ19211121+3753014,Gaia EDR3 2051295488886958592,,,,rotating,field,MS/BS,6.348582,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_131.png,https://drive.google.com/file/d/1DzO2iHMHFSZWfw0RXnmWVo9gXbNm852S/view?usp=sharing,https://drive.google.com/file/d/1OXrnvSWA9bzP5Et6gLdtgUc0tHlEtm0b/view?usp=sharing,19:21:11.21 +37:53:01.4,290.2967083,37.88372222,8.12,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.29670833333336%2037.883722222222225,2051295488886958592,0.1575154893,-2.291391155,0.050283663,-3.350704468,0.05899376,0.236338831,0.048222527,-0.026095,16.869396,0.94184494,15.74,15.546,15.384,nan,nan,17.126,0.0166,16.211,0.0048,20.9047,0.036652,20.369,0.027101,19.9916,0.032563,19.9471,0.050581,19.7475,0.035663,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4971.25,nan,nan,nan,,,,,,,nan,1.62E-52,1.14E-40,3.67E-52,9.79E-42,2.28E-38,6.77E-41,field,,1.62E-52,,,,Beating of 120 days,,
132,Rotational,2570259,1sc/1lc,,Cl* NGC 6791 SBG 11136,Gaia EDR3 2051293839619440640,,,,rotating,field,next2BS,3.839584,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_132.png,https://drive.google.com/file/d/1nMZhnvOzFcjXrossrDkReHxqp-_FD4PE/view?usp=sharing,https://drive.google.com/file/d/1VJIZShvwM4DB5g0r7AOn-u64jS2It6sM/view?usp=sharing,19:21:01.91 +37:50:46.1,290.2579583,37.84613889,4.99,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2579583333333%2037.84613888888889,2051293839619440640,0.2604448815,-7.574558072,0.078562155,-7.981449165,0.08565102,0.1978520667,0.073857024,-0.022545,16.127867,0.3882742,15.326,15.138,14.756,16.293,0.0053,16.08,0.0047,15.669,0.0076,16.1845,0.005308,16.1403,0.001366,16.1653,0.004293,16.2018,0.010339,16.2344,0.010097,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4496.95,-46.6936,0.038128,4500,,,,,,,nan,0,0,0,0,0,0,field,,0,*inCl,,,Multiple systems 90 day beat,,
133,Rotational,2570581,nodata,new detection,2MASSJ19211185+3753509,Gaia EDR3 2051295557606451456,,,,rotating,field,below RGB,16.52228,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_133.png,https://drive.google.com/file/d/1XxBdbNhH1v2asnwIMreYiegtLkMdWR2Y/view?usp=sharing,https://drive.google.com/file/d/1YHqH_KV4xfwg5_h99yqqez2qg_BOzSKr/view?usp=sharing,19:21:11.87 +37:53:50.8,290.2994583,37.89744444,8.90,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.29945833333335%2037.89744444444445,2051295557606451456,0.06052433441,5.182693618,0.05300752,4.441307713,0.061642885,1.478416711,0.050441388,-0.031219,16.997313,1.8381729,14.938,14.303,14.108,nan,nan,17.734,0.0194,15.873,0.0039,18.2857,0.008183,17.089,0.001638,16.4867,0.003447,16.1897,0.004736,16.0173,0.005962,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.00E+00,,0.00E+00,0,0,field,,0,,,,,,
134,Rotational,,nokic,,Cl* NGC 6791 KR V111,Gaia EDR3 2051293358577984768,V111,RO1,nm,rotating,field,MS,1.54714,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_134.png,https://drive.google.com/file/d/1xPe8dxB_dGjoDv-y5-gK2RpRe80fkNJ6/view?usp=sharing,https://drive.google.com/file/d/1lrLFl6G18JiAsI1GaUiSmf20YwwMSMQP/view?usp=sharing,19:20:49.09 +37:48:43.4,290.2045417,37.81205556,2.61,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.20454166666667%2037.812055555555546,2051293358577984768,0.6463539176,-2.982065393,0.3366521,-7.424466927,0.48380315,0.5963881255,0.36328882,-0.033488,20.048916,1.9691048,null,null,null,22.037,0.0074,20.581,0.004,18.919,0.0014,16.9603,0.007245,16.0987,0.003452,15.7867,0.006351,15.612,0.002498,15.4989,0.00207,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,5.67E-231,,7.96E-253,3.39E-226,1.75E-249,field,,0,Ro*,,,Rotationaly variable,,
135,Rotational,2569825,nodata,,V* V611 Lyr,Gaia EDR3 2051293392942762240,V41,RO2,77,rotating,cluster,MS,0.4814961712,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_135.png,https://drive.google.com/file/d/1W_tJkCvslvvxAO4i7UnEXrsFyOYmYvlO/view?usp=sharing,https://drive.google.com/file/d/1PdaJzrKKEn4fLZS75UGxCVuld7xu_7fK/view?usp=sharing,19:20:50.97 +37:48:24.8,290.212375,37.80688889,2.17,0.4815031(8),2454978.8990(28),http://aladin.u-strasbg.fr/AladinLite/?target=290.212375%2037.806888888888885,2051293392942762240,2.076859713,-0.8501756783,0.20604433,-2.164814135,0.24097607,0.2251752077,0.21475641,-0.028099,18.753511,1.4409294,16.85,16.122,15.335,20.419,0.0084,19.27,0.0016,17.953,0.0015,19.6387,0.02194,18.7558,0.011308,18.3268,0.014528,18.0311,0.007954,17.9536,0.02482,HECTOSPEC,4440(20),4.794(22),-497(3),-0.032(0.013),https://astroserver.org/tracking/XZR329.php,https://xtgrid.astroserver.org/4CRC9M_317_XZR329_ID135_096_7_4_1_55_13_148_ms_trim_dat.php?ref=XZR329,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.8208818157,,0.3373761935,0.1734907096,0.3221539888,cluster,,0,BYDra,,,Overlap135136 |V* |BY*|*iC|*iC,,
136,Rotational,,nokic,new detection,Gaia EDR3 2051293388640138880,Gaia EDR3 2051293388640138880,,,,rotating,field,MS,8.479804,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_136.png,https://drive.google.com/file/d/1eUBMcBqZKRvBwO6LenkqgiciBAvHY9gn/view?usp=sharing,https://drive.google.com/file/d/1OSB-RK4X6taOldhNOCJIhGeQoCiPbfVn/view?usp=sharing,19:20:51.68 +37:48:19.8,290.2153333,37.8055,2.06,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2153333333333%2037.8055,2051293388640138880,0.117927254,0.2338495231,0.33579046,-2.549097549,0.42696473,0.4799481081,0.35353726,-0.032551,20.027727,1.5479774,null,null,null,21.798,0.0051,20.515,0.0012,19.067,0.0009,21.9952,0.127091,20.5353,0.03096,19.5172,0.033052,18.9432,0.021326,18.7832,0.011715,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,1.84E-06,0.0001907712227,2.38E-06,field,,0,,,,Overlap135136,,
137,Pulsating,2569935,17lc,,2MASSJ19205338+3748282,Gaia EDR3 2051293319920668160,,,,solar-like,cluster,RGB,8.966,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_137.png,https://drive.google.com/file/d/1JbWY7gyGYBZagTgsiIXCJNz60ymvOB2f/view?usp=sharing,https://drive.google.com/file/d/1EDxfy8wYOknQmqib4Mn4Pfa4pX5c43xG/view?usp=sharing,19:20:53.38 +37:48:28.1,290.2224167,37.80780556,2.17,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2224166666667%2037.80780555555555,2051293319920668160,0.1115324559,-0.3955043575,0.009680077,-2.302365364,0.011482229,0.1993679174,0.010565801,-0.028685,13.065049,1.8952866,10.732,9.962,9.769,15.357,0.002,13.741,0.0004,11.962,0.0006,17.7203,0.010906,17.0704,0.004724,16.8295,0.012109,16.7292,0.011967,16.6414,0.00989,APOGEE,4032(65),1.500(46),-47.903(76),0.400(6),,,,,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19205338+3748282,INT,,,,,,,,,,2004,K4,nan,nan,nan,-48.4008,0.110512,4000,3900,-47.73,0.08,-48.09,-47.73,0.08,0.98,0.9991958604,0.9987674357,0.9982237046,0.9824709677,0.9441220458,0.9878298229,cluster,1,0.9991958604,RGB*,ARGB I - Solarlike,,RG*|beautiful multiplets,,
138,Binary,2569965,nodata,,V* V521 Lyr,Gaia EDR3 2051293324222974976,V4,EW,98,contact,cluster,MS,0.325586897,0.325587259,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_138.png,https://drive.google.com/file/d/14KKIXZPIJsbyOzHK0hFmZc8orEnXmtSG/view?usp=sharing,https://drive.google.com/file/d/1Cp47ywjiRr1YcKmj7M_ZQ1xqNL9etshy/view?usp=sharing,19:20:54.22 +37:48:23.7,290.2259167,37.80658333,2.12,0.325587259(49),2454964.71162(13),http://aladin.u-strasbg.fr/AladinLite/?target=290.22591666666665%2037.806583333333336,2051293324222974976,3.071376671,-0.4660797431,0.064333335,-2.282721818,0.07444117,0.09815603111,0.065536015,-0.028179,17.509937,1.173317,16.252,16.098,15.284,18.746,0.0057,17.789,0.0013,16.761,0.0014,18.2129,0.013702,17.5422,0.00946,17.2457,0.011642,17.1357,0.005033,17.0638,0.009722,HECTOSPEC,5760(60),4.50(18),-64(1),0.110(0.156),https://astroserver.org/tracking/MBOG63.php,https://xtgrid.astroserver.org/FPYHHO_305_MBOG63_ID138_109_7_4_1_55_13_165_ms_trim_dat.php?ref=MBOG63,ESO,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,0.9988008831,,0.977452064,0.9429295793,0.9851215741,cluster,1,0,EB*WUMa,,,overlap138139 |V* |EB*|WU*|*iC|*iC,,WUMa contact binary https://iopscience.iop.org/article/10.3847/0004-637X/832/2/138/pdf
139,Rotational,2569984,nodata,,2MASSJ19205472+3748286,Gaia EDR3 2051293319934813184,05740_9,LON,95,rotating,cluster,MS,12.49783,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_139.png,https://drive.google.com/file/d/1rlpt41HEDK3gGjVZpVz_fl5xYhWY76re/view?usp=sharing,https://drive.google.com/file/d/1WuuIpipoUz2g6-rnnvj_FTNmFpkRLnDS/view?usp=sharing,19:20:54.75 +37:48:28.4,290.228125,37.80788889,2.22,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.228125%2037.80788888888889,2051293319934813184,0.08001389041,-0.4925198128,0.0693925,-2.223476954,0.082650565,0.2824583795,0.071989045,-0.026678,17.703901,1.1896915,15.896,15.793,15.65,18.92,0.0014,17.976,0.0003,16.927,0.0003,18.3602,0.004176,17.7081,0.004405,17.4311,0.006786,17.315,0.004267,17.2198,0.009594,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,0.9971151706,0.9986075429,0.9957332055,0.9670870911,0.936106735,0.9742339486,cluster,1,0.9971151706,,,,overlap138139|system of stars,,
140,Pulsating,2570002,nodata,new detection,2MASSJ19205532+3748591,Gaia EDR3 2051293702180102144,,,,solar-like,field,above RGB,0.1409559,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_140.png,https://drive.google.com/file/d/1AVXb_2sbNZlhFeMW6noFI9rJqJh_g5bo/view?usp=sharing,https://drive.google.com/file/d/1Ret0v0sl7nibt31WYaXtCT9AoJLFkm_z/view?usp=sharing,19:20:55.33 +37:48:59.2,290.2305417,37.81644444,2.75,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2305416666667%2037.816444444444436,2051293702180102144,7.094417474,-3.872965119,0.010861354,-9.486895325,0.01290493,0.3955470874,0.0114469435,-0.029156,13.628399,1.312171,11.922,11.346,11.25,15.065,0.0014,13.948,0.0002,12.786,0.0003,17.518,0.028674,16.9376,0.021224,16.6733,0.146176,16.6941,0.017642,16.4822,0.010314,,,,,,,,,,,,,,,,,,,,,,3005,,nan,nan,nan,-48.4008,0.110512,4000,,,,31.11,31.11,,0.07,0,0,0,0,0,0,field,,0,,,,[TGM2014] 3005/uncertain pix/ possibly sunspots,,
141,Rotational,2569737,14lc,,V* V607 Lyr,Gaia EDR3 2051294148857011712,,,,rotating,field,RGB,13.54154702,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_141.png,https://drive.google.com/file/d/1U2I6EVpTIiYwnda0-Q2xjYh9zQLSF5OD/view?usp=sharing,https://drive.google.com/file/d/1zTHnMK8hVN7olW_hMgAXOrLGpuCIYLUT/view?usp=sharing,19:20:49.17 +37:49:14.5,290.204875,37.82069444,3.09,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.204875%2037.820694444444435,2051294148857011712,0.07384680632,2.482473948,0.033599485,1.572068272,0.037252642,1.302455208,0.03214846,-0.025781,16.108704,1.3697453,14.45,13.925,13.804,17.613,0.0009,16.491,0.0002,15.242,0.0003,16.9603,0.007245,16.0987,0.003452,15.7867,0.006351,15.612,0.002498,15.4989,0.00207,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,4795.645,nan,nan,nan,,,,,,,nan,,6.81E-143,,4.90E-186,5.20E-98,2.14E-190,field,,0,,,,,,
142,Binary,2570195,nodata,new detection,Gaia EDR3 2051293736533447424,Gaia EDR3 2051293736533447424,,,,binary,?,?,0.766325,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_142.png,https://drive.google.com/file/d/14r_q4cqOGbogN4I4lVIzBeETgWt2VVbD/view?usp=sharing,https://drive.google.com/file/d/12fwe8RTBqPqR4VVctzagg_KXUKGLsIBl/view?usp=sharing,19:21:00.36 +37:49:39.7,290.2515,37.82769444,3.83,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.2515%2037.827694444444454,2051293736533447424,1.304929371,nan,nan,nan,nan,nan,nan,,20.85612,nan,null,null,null,22.832,0.031,21.531,0.0043,19.708,0.0039,21.5501,0.088642,20.5067,0.031007,19.9643,0.030034,19.7521,0.020894,19.5537,0.037547,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,,,,,,,nan,,,,,,,?,,0,,,,source confused,,
143,Pulsating,2570696,2lc,,2MASSJ19211632+3752154,Gaia EDR3 2051295282728537216,,,,solar-like,field,RGB,0.765906736,,https://ardastella.up.krakow.pl/wp-content/uploads/sites/18/2021/04/qphase_143.png,https://drive.google.com/file/d/1cwq5LY5z2nRvdbEmnGqRCzkbhXFhzNP7/view?usp=sharing,https://drive.google.com/file/d/1-EQPT0NYtS5VzKGGonKGLWOLEfKrq4bV/view?usp=sharing,19:21:16.33 +37:52:15.4,290.3180417,37.87094444,8.34,,,http://aladin.u-strasbg.fr/AladinLite/?target=290.31804166666666%2037.870944444444454,2051295282728537216,1.305641997,-0.6529846528,0.012783976,-4.920912521,0.015424903,0.2025586457,0.012413112,-0.02961,13.620368,1.4708643,11.776,11.068,10.967,15.299,0.0054,14.056,0.0073,12.719,0.0053,14.5408,0.000596,13.6248,0.003272,13.265,nan,13.0191,0.003485,12.8943,0.003996,APOGEE,4461(80),2.130(61),-11.38(9),-0.300(8),,,,http://dr6.lamost.org/spectrum/view?obsid=369805202,,http://skyserver.sdss.org/dr16/en/tools/explore/summary.aspx?apid=2M19211632+3752154,,https://xtgrid.astroserver.org/YI7RRE_305_ZPS71B_143_spec-57308-KP192409N391242V02_sp05-202_trim_dat.php?ref=ZPS71B,5990,110,4.962,0.027,-51.17,0.90,0.747,A4V,,G5,nan,nan,nan,-11.5778,0.071123,4250,,-11.84,0.056,,-11.84,0.056,0.64,3.31E-62,1.07E-50,2.52E-61,2.75E-55,4.43E-49,1.04E-54,field,,3.31E-62,,,,RGB*,,
